month,boutique,market,region,location_type,sales_advisor,sales_amount,target_amount,attainment_pct,clienteling_score,return_adjustment,bonus_eligible,estimated_payout,payout_status,exception_flag,exception_reason
2025-04,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 9,414084.7,369147.57,1.1217,0.325,0.0,Yes,6211.27,Ready,No,Payout ready
2025-04,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 1,639112.35,660367.06,0.9678,0.2766,0.0,Yes,7669.35,Ready,No,Payout ready
2025-04,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 10,508537.73,497447.88,1.0223,0.3333,0.0,Yes,6102.45,Ready,No,Payout ready
2025-04,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 11,555748.42,566271.85,0.9814,0.1556,0.0,Yes,6668.98,Ready,No,Payout ready
2025-04,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 12,401701.19,387338.22,1.0371,0.3585,6025.52,Yes,0.0,Ready,No,Payout ready
2025-04,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 2,519100.93,398967.53,1.3011,0.2241,7786.51,Yes,0.0,Ready,No,Payout ready
2025-04,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 3,448084.22,484191.81,0.9254,0.2045,0.0,No,0.0,Review,Yes,Near threshold review
2025-04,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 4,747738.61,719373.33,1.0394,0.1429,11216.08,No,0.0,Review,Yes,Return adjustment review
2025-04,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 5,599503.51,507881.78,1.1804,0.3091,0.0,Yes,8992.55,Ready,No,Payout ready
2025-04,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 6,651860.11,651677.44,1.0003,0.1842,9777.9,Yes,0.0,Ready,No,Payout ready
2025-04,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 7,348642.37,311679.72,1.1186,0.2917,0.0,Yes,5229.64,Ready,No,Payout ready
2025-04,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 8,449452.08,474778.2,0.9467,0.26,6741.78,No,0.0,Review,Yes,Near threshold review
2025-04,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 9,640981.46,579053.76,1.1069,0.2154,9614.72,Yes,0.0,Ready,No,Payout ready
2025-04,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 1,759521.68,807498.84,0.9406,0.2653,11392.83,No,0.0,Review,Yes,Return adjustment review
2025-04,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 10,485043.66,415907.8,1.1662,0.2642,0.0,Yes,7275.65,Ready,No,Payout ready
2025-04,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 11,591117.16,485142.72,1.2184,0.3,0.0,Yes,8866.76,Ready,No,Payout ready
2025-04,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 12,560243.93,447287.5,1.2525,0.3214,0.0,Yes,8403.66,Review,Yes,Target validation needed
2025-04,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 2,483958.99,594577.57,0.814,0.2075,0.0,No,0.0,Review,Yes,Below payout threshold
2025-04,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 3,601283.9,655472.4,0.9173,0.3721,9019.26,No,0.0,Review,Yes,Near threshold review
2025-04,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 4,422442.63,431645.71,0.9787,0.2093,0.0,Yes,5069.31,Ready,No,Payout ready
2025-04,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 5,536390.65,558689.04,0.9601,0.3696,8045.86,No,0.0,Review,Yes,Return adjustment review
2025-04,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 6,438087.12,440455.95,0.9946,0.2642,0.0,Yes,5257.05,Ready,No,Payout ready
2025-04,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 7,571328.71,525643.97,1.0869,0.2623,8569.93,No,0.0,Review,Yes,Return adjustment review
2025-04,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 8,413333.69,295238.35,1.4,0.3409,0.0,Yes,6200.01,Ready,No,Payout ready
2025-04,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 9,625715.77,625744.28,1.0,0.3878,0.0,Yes,7508.59,Ready,No,Payout ready
2025-04,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 1,577111.4,612038.5,0.9429,0.2407,8656.67,No,0.0,Review,Yes,Return adjustment review
2025-04,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 10,517285.53,747263.71,0.6922,0.2456,7759.28,No,0.0,Review,Yes,Below payout threshold
2025-04,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 11,631625.77,643354.79,0.9818,0.2037,9474.39,Yes,0.0,Ready,No,Payout ready
2025-04,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 12,372377.2,324105.28,1.1489,0.1333,0.0,Yes,5585.66,Ready,No,Payout ready
2025-04,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 2,566277.75,567716.19,0.9975,0.2553,0.0,Yes,6795.33,Ready,No,Payout ready
2025-04,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 3,704042.74,741226.31,0.9498,0.3182,0.0,No,0.0,Review,Yes,Near threshold review
2025-04,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 4,408524.14,484259.8,0.8436,0.283,6127.86,No,0.0,Review,Yes,Below payout threshold
2025-04,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 5,391730.92,367485.4,1.066,0.3409,0.0,Yes,4700.77,Ready,No,Payout ready
2025-04,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 6,568310.52,513315.53,1.1071,0.2885,0.0,Yes,8524.66,Ready,No,Payout ready
2025-04,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 7,408094.92,415259.78,0.9827,0.2917,0.0,Yes,4897.14,Ready,No,Payout ready
2025-04,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 8,565632.39,435595.25,1.2985,0.3061,0.0,Yes,8484.49,Ready,No,Payout ready
2025-04,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 9,722431.92,717864.92,1.0064,0.3208,10836.48,Yes,0.0,Ready,No,Payout ready
2025-04,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 1,754866.93,814854.61,0.9264,0.5143,0.0,No,0.0,Review,Yes,Near threshold review
2025-04,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 10,417118.05,384197.01,1.0857,0.28,0.0,Yes,5005.42,Ready,No,Payout ready
2025-04,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 11,623138.41,642380.18,0.97,0.3171,9347.08,Yes,0.0,Ready,No,Payout ready
2025-04,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 12,389789.84,515729.76,0.7558,0.3421,0.0,No,0.0,Review,Yes,Below payout threshold
2025-04,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 13,398675.66,436977.0,0.9123,0.2745,5980.13,No,0.0,Review,Yes,Near threshold review
2025-04,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 14,465974.25,428711.44,1.0869,0.25,0.0,Yes,5591.69,Ready,No,Payout ready
2025-04,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 2,688060.16,570245.51,1.2066,0.3043,0.0,Yes,10320.9,Ready,No,Payout ready
2025-04,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 3,421581.88,543252.53,0.776,0.2549,0.0,No,0.0,Review,Yes,Below payout threshold
2025-04,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 4,587134.21,941059.69,0.6239,0.3871,8807.01,No,0.0,Review,Yes,Below payout threshold
2025-04,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 5,495598.67,420005.56,1.18,0.3889,0.0,Yes,7433.98,Ready,No,Payout ready
2025-04,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 6,612513.45,628324.22,0.9748,0.3226,9187.7,Yes,0.0,Ready,No,Payout ready
2025-04,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 7,661789.83,590976.06,1.1198,0.2941,9926.85,Yes,0.0,Ready,No,Payout ready
2025-04,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 8,439853.45,578945.93,0.7597,0.3256,6597.8,No,0.0,Review,Yes,Return adjustment review
2025-04,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 9,260007.48,211618.45,1.2287,0.2083,0.0,Yes,3900.11,Ready,No,Payout ready
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 1,377144.14,439593.15,0.8579,0.3871,0.0,No,0.0,Review,Yes,Near threshold review
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 10,724853.46,652468.25,1.1109,0.3243,0.0,Yes,10872.8,Ready,No,Payout ready
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 11,620722.87,802652.83,0.7733,0.25,0.0,No,0.0,Review,Yes,Below payout threshold
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 12,519354.2,729083.33,0.7123,0.2647,0.0,No,0.0,Review,Yes,Below payout threshold
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 13,519103.59,500819.48,1.0365,0.303,7786.55,Yes,0.0,Ready,No,Payout ready
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 14,485425.67,366052.73,1.3261,0.1667,0.0,Yes,7281.39,Ready,No,Payout ready
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 15,791616.24,821099.35,0.9641,0.3611,0.0,Yes,9499.39,Ready,No,Payout ready
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 16,604589.48,696177.48,0.8684,0.3488,0.0,No,0.0,Review,Yes,Near threshold review
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 17,487478.61,523371.69,0.9314,0.4062,0.0,No,0.0,Review,Yes,Near threshold review
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 18,634433.04,637214.05,0.9956,0.25,0.0,Yes,7613.2,Ready,No,Payout ready
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 2,490750.22,460312.7,1.0661,0.25,0.0,Yes,5889.0,Ready,No,Payout ready
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 3,576538.11,549436.34,1.0493,0.1944,8648.07,Yes,0.0,Ready,No,Payout ready
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 4,419850.16,644685.53,0.6512,0.25,0.0,No,0.0,Review,Yes,Below payout threshold
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 5,791897.32,939896.61,0.8425,0.3514,0.0,No,0.0,Review,Yes,Below payout threshold
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 6,509341.43,675809.2,0.7537,0.2727,0.0,No,0.0,Review,Yes,Below payout threshold
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 7,391214.46,445074.64,0.879,0.3333,0.0,No,0.0,Review,Yes,Near threshold review
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 8,542840.27,471936.8,1.1502,0.3529,8142.6,Yes,0.0,Ready,No,Payout ready
2025-05,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 9,729821.92,905427.39,0.8061,0.4688,10947.33,No,0.0,Review,Yes,Below payout threshold
2025-05,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 1,501990.01,461249.28,1.0883,0.3585,0.0,Yes,6023.88,Ready,No,Payout ready
2025-05,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 10,420769.51,351358.76,1.1975,0.2439,0.0,Yes,6311.54,Ready,No,Payout ready
2025-05,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 2,247190.82,277965.28,0.8893,0.2,0.0,No,0.0,Review,Yes,Near threshold review
2025-05,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 3,638568.64,523195.82,1.2205,0.2985,0.0,Yes,9578.53,Ready,No,Payout ready
2025-05,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 4,488842.27,490255.72,0.9971,0.2712,0.0,Yes,5866.11,Ready,No,Payout ready
2025-05,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 5,354611.78,352269.98,1.0066,0.1692,0.0,Yes,4255.34,Review,Yes,Target validation needed
2025-05,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 6,295585.17,306418.57,0.9646,0.3509,0.0,Yes,3547.02,Ready,No,Payout ready
2025-05,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 7,451929.41,497902.33,0.9077,0.3731,0.0,No,0.0,Review,Yes,Near threshold review
2025-05,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 8,263252.69,198983.31,1.323,0.2647,0.0,Yes,3948.79,Ready,No,Payout ready
2025-05,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 9,353405.0,483996.7,0.7302,0.3971,0.0,No,0.0,Review,Yes,Below payout threshold
2025-05,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 1,629139.55,579021.56,1.0866,0.3529,0.0,Yes,7549.67,Ready,No,Payout ready
2025-05,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 10,449868.14,496909.04,0.9053,0.2895,0.0,No,0.0,Review,Yes,Target validation needed
2025-05,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 11,582293.35,605144.29,0.9622,0.2807,8734.4,Yes,0.0,Ready,No,Payout ready
2025-05,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 12,595558.56,515824.82,1.1546,0.2653,8933.38,No,0.0,Review,Yes,Return adjustment review
2025-05,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 2,665255.13,526055.76,1.2646,0.2264,0.0,Yes,9978.83,Ready,No,Payout ready
2025-05,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 3,608144.2,674463.87,0.9017,0.26,0.0,No,0.0,Review,Yes,Near threshold review
2025-05,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 4,387605.03,330732.42,1.172,0.2917,0.0,Yes,5814.08,Ready,No,Payout ready
2025-05,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 5,356597.37,476845.85,0.7478,0.2609,0.0,No,0.0,Review,Yes,Below payout threshold
2025-05,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 6,670934.94,536637.0,1.2503,0.3261,0.0,Yes,10064.02,Ready,No,Payout ready
2025-05,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 7,412492.31,390695.89,1.0558,0.3529,6187.38,No,0.0,Review,Yes,Return adjustment review
2025-05,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 8,474265.97,439104.62,1.0801,0.1719,7113.99,Yes,0.0,Ready,No,Payout ready
2025-05,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 9,472319.11,374148.38,1.2624,0.2766,7084.79,Yes,0.0,Ready,No,Payout ready
2025-05,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 1,264123.97,312395.68,0.8455,0.4643,0.0,No,0.0,Review,Yes,Below payout threshold
2025-05,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 10,333226.07,303621.76,1.0975,0.122,4998.39,No,0.0,Review,Yes,Return adjustment review
2025-05,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 11,600408.97,738002.84,0.8136,0.2909,9006.13,No,0.0,Review,Yes,Below payout threshold
2025-05,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 12,368372.96,380392.55,0.9684,0.283,5525.59,No,0.0,Review,Yes,Return adjustment review
2025-05,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 2,570171.44,679211.78,0.8395,0.32,8552.57,No,0.0,Review,Yes,Below payout threshold
2025-05,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 3,523198.29,560823.38,0.9329,0.2195,7847.97,No,0.0,Review,Yes,Target validation needed
2025-05,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 4,397088.07,283634.34,1.4,0.4583,0.0,Yes,5956.32,Ready,No,Payout ready
2025-05,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 5,428760.44,428598.13,1.0004,0.1458,6431.41,Yes,0.0,Ready,No,Payout ready
2025-05,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 6,519807.07,666398.27,0.78,0.3556,0.0,No,0.0,Review,Yes,Below payout threshold
2025-05,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 7,697084.42,715333.9,0.9745,0.2115,0.0,Yes,8365.01,Ready,No,Payout ready
2025-05,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 8,494405.8,484299.91,1.0209,0.25,7416.09,No,0.0,Review,Yes,Return adjustment review
2025-05,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 9,354340.82,324060.41,1.0934,0.3091,0.0,Yes,4252.09,Ready,No,Payout ready
2025-05,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 1,616157.06,593680.96,1.0379,0.2647,0.0,Yes,7393.88,Ready,No,Payout ready
2025-05,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 10,423172.5,450992.37,0.9383,0.3099,0.0,No,0.0,Review,Yes,Near threshold review
2025-05,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 2,471740.16,587438.37,0.803,0.2698,0.0,No,0.0,Review,Yes,Below payout threshold
2025-05,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 3,580394.03,600726.28,0.9662,0.254,8705.91,Yes,0.0,Ready,No,Payout ready
2025-05,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 4,588417.56,635196.77,0.9264,0.2857,0.0,No,0.0,Review,Yes,Near threshold review
2025-05,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 5,408169.04,382557.61,1.0669,0.3214,0.0,Yes,4898.03,Ready,No,Payout ready
2025-05,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 6,265403.93,265105.92,1.0011,0.2759,0.0,Yes,3184.85,Ready,No,Payout ready
2025-05,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 7,478513.48,519131.41,0.9218,0.3621,0.0,No,0.0,Review,Yes,Near threshold review
2025-05,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 8,499247.82,585238.57,0.8531,0.2679,0.0,No,0.0,Review,Yes,Near threshold review
2025-05,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 9,268921.84,282476.65,0.952,0.3621,0.0,Yes,3227.06,Ready,No,Payout ready
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 1,585720.5,976200.83,0.6,0.2857,0.0,No,0.0,Review,Yes,Below payout threshold
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 10,653758.48,788153.95,0.8295,0.4545,0.0,No,0.0,Review,Yes,Below payout threshold
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 11,422121.61,374034.32,1.1286,0.2821,0.0,Yes,6331.82,Ready,No,Payout ready
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 12,936737.65,894339.03,1.0474,0.303,0.0,Yes,11240.85,Ready,No,Payout ready
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 13,767508.19,655949.08,1.1701,0.4,0.0,Yes,11512.62,Ready,No,Payout ready
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 14,564518.71,463910.23,1.2169,0.3571,0.0,Yes,8467.78,Ready,No,Payout ready
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 15,736512.55,829579.54,0.8878,0.2703,0.0,No,0.0,Review,Yes,Near threshold review
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 16,864257.66,782834.78,1.104,0.4074,0.0,Yes,12963.86,Ready,No,Payout ready
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 17,819243.89,1297108.84,0.6316,0.4634,12288.66,No,0.0,Review,Yes,Below payout threshold
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 18,425305.49,479185.65,0.8876,0.4118,6379.58,No,0.0,Review,Yes,Near threshold review
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 2,515011.84,466377.89,1.1043,0.2368,0.0,Yes,7725.18,Ready,No,Payout ready
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 3,746956.53,751773.25,0.9936,0.2857,0.0,Yes,8963.48,Ready,No,Payout ready
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 4,363897.98,425576.21,0.8551,0.32,5458.47,No,0.0,Review,Yes,Near threshold review
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 5,511760.14,480494.21,1.0651,0.3684,7676.4,Yes,0.0,Ready,No,Payout ready
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 6,353161.23,327485.31,1.0784,0.2778,0.0,Yes,4237.93,Ready,No,Payout ready
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 7,605338.3,545104.59,1.1105,0.3243,0.0,Yes,9080.07,Ready,No,Payout ready
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 8,552460.36,567753.6,0.9731,0.3714,0.0,Yes,6629.52,Ready,No,Payout ready
2025-05,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 9,661488.76,1039100.67,0.6366,0.303,0.0,No,0.0,Review,Yes,Below payout threshold
2025-05,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 1,642234.76,645140.82,0.9955,0.3,9633.52,Yes,0.0,Ready,No,Payout ready
2025-05,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 10,505826.0,659380.22,0.7671,0.3725,0.0,No,0.0,Review,Yes,Below payout threshold
2025-05,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 11,843232.54,893119.43,0.9441,0.3878,12648.49,No,0.0,Review,Yes,Near threshold review
2025-05,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 12,529474.99,558274.42,0.9484,0.3396,7942.12,No,0.0,Review,Yes,Near threshold review
